"","plant_sp","site","year","week_num","block","species","common.NAme","tot_flw","avg_flor_area","tot_flor_area","avg_tall_flw","per_tar_cov","avg_fw","bloom_prd","chroma","hue","categorical","pol.unit","nectar"
"150","ASTU","SWMREC",2016,28,4,"Asclepias tuberosa","Butterfly Milkweed",2670,0.6646,1774.482,56,"70",0.64,"early",0.475557708,24.09481598,"orange",3.96,2.2265625
"151","ASTU","CRC",2016,28,2,"Asclepias tuberosa","Butterfly Milkweed",4134.4,0.6646,2747.72224,59.5,"75",0.96,"early",0.475557708,24.09481598,"orange",3.96,2.2265625
"152","ASTU","CRC",2016,28,4,"Asclepias tuberosa","Butterfly Milkweed",7126.4,0.6646,4736.20544,70,"90",0.96,"early",0.475557708,24.09481598,"orange",3.96,2.2265625
"153","ASTU","NWMHRC",2016,28,4,"Asclepias tuberosa","Butterfly Milkweed",2247,0.6646,1493.3562,56,"30",1.04,"early",0.475557708,24.09481598,"orange",3.96,2.2265625
"154","ASTU","CRC",2016,27,3,"Asclepias tuberosa","Butterfly Milkweed",1144,0.6646,760.3024,41,"40",0.96,"early",0.475557708,24.09481598,"orange",3.96,2.2265625
"155","ASTU","SWMREC",2015,31,3,"Asclepias tuberosa","Butterfly Milkweed",25,0.6646,16.615,49,"5",0.64,"middle",0.475557708,24.09481598,"orange",3.96,2.2265625
"156","ASTU","SWMREC",2015,29,1,"Asclepias tuberosa","Butterfly Milkweed",33,0.6646,21.9318,48,"30",0.64,"middle",0.475557708,24.09481598,"orange",3.96,2.2265625
"157","ASTU","NWMHRC",2015,29,4,"Asclepias tuberosa","Butterfly Milkweed",243.6,0.6646,161.89656,54,"35",1.04,"middle",0.475557708,24.09481598,"orange",3.96,2.2265625
"158","ASTU","CRC",2016,27,2,"Asclepias tuberosa","Butterfly Milkweed",1540,0.6646,1023.484,53,"65",0.96,"early",0.475557708,24.09481598,"orange",3.96,2.2265625
"159","ASTU","CRC",2016,29,4,"Asclepias tuberosa","Butterfly Milkweed",3609.6,0.6646,2398.94016,75,"90",0.96,"early",0.475557708,24.09481598,"orange",3.96,2.2265625
"160","ASTU","SWMREC",2016,27,4,"Asclepias tuberosa","Butterfly Milkweed",3276,0.6646,2177.2296,52.5,"65",0.64,"early",0.475557708,24.09481598,"orange",3.96,2.2265625
"161","ASTU","NWMHRC",2016,28,3,"Asclepias tuberosa","Butterfly Milkweed",1415.2,0.6646,940.54192,49.5,"60",1.04,"early",0.475557708,24.09481598,"orange",3.96,2.2265625
"162","ASVE","CRC",2015,34,3,"Asclepias verticillata","Whorled Milkweed",1166.2,0.2032,236.97184,72,"90",0.5,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"163","ASVE","CRC",2015,34,4,"Asclepias verticillata","Whorled Milkweed",1813,0.2032,368.4016,69,"80",0.5,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"164","ASVE","NWMHRC",2016,29,3,"Asclepias verticillata","Whorled Milkweed",285.6,0.2032,58.03392,57,"10",0.44,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"165","ASVE","NWMHRC",2016,31,3,"Asclepias verticillata","Whorled Milkweed",730.4,0.2032,148.41728,64,"15",0.44,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"166","ASVE","CRC",2015,34,2,"Asclepias verticillata","Whorled Milkweed",499.8,0.2032,101.55936,68,"70",0.5,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"167","ASVE","NWMHRC",2016,30,1,"Asclepias verticillata","Whorled Milkweed",369.8,0.2032,75.14336,62,"35",0.44,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"168","ASVE","NWMHRC",2016,31,2,"Asclepias verticillata","Whorled Milkweed",413.6,0.2032,84.04352,55,"10",0.44,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"169","ASVE","NWMHRC",2016,30,3,"Asclepias verticillata","Whorled Milkweed",395.2,0.2032,80.30464,64,"15",0.44,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"170","ASVE","CRC",2015,33,3,"Asclepias verticillata","Whorled Milkweed",3705.6,0.2032,752.97792,64,"90",0.5,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"171","ASVE","CRC",2015,33,4,"Asclepias verticillata","Whorled Milkweed",2419.2,0.2032,491.58144,67,"55",0.5,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"172","ASVE","CRC",2015,32,1,"Asclepias verticillata","Whorled Milkweed",2741.2,0.2032,557.01184,69,"90",0.5,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"173","ASVE","CRC",2015,34,1,"Asclepias verticillata","Whorled Milkweed",2234.4,0.2032,454.03008,69,"95",0.5,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"174","ASVE","CRC",2015,32,2,"Asclepias verticillata","Whorled Milkweed",1078,0.2032,219.0496,62,"50",0.5,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"175","ASVE","CRC",2016,32,3,"Asclepias verticillata","Whorled Milkweed",2353.2,0.2032,478.17024,74,"90",0.5,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"176","ASVE","CRC",2016,29,1,"Asclepias verticillata","Whorled Milkweed",1123.2,0.2032,228.23424,64,"40",0.5,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"177","ASVE","NWMHRC",2015,35,2,"Asclepias verticillata","Whorled Milkweed",50,0.2032,10.16,40.5,"20",0.44,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"178","ASVE","SWMREC",2016,34,3,"Asclepias verticillata","Whorled Milkweed",2574,0.2032,523.0368,59,"45",0.36,"late",0.098319303,86.76271742,"white",2.88,1.015625
"179","ASVE","CRC",2016,30,4,"Asclepias verticillata","Whorled Milkweed",1093.4,0.2032,222.17888,57.5,"40",0.5,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"180","ASVE","SWMREC",2016,34,2,"Asclepias verticillata","Whorled Milkweed",417.6,0.2032,84.85632,54,"45",0.36,"late",0.098319303,86.76271742,"white",2.88,1.015625
"181","ASVE","SWMREC",2016,35,1,"Asclepias verticillata","Whorled Milkweed",428.4,0.2032,87.05088,67,"45",0.36,"late",0.098319303,86.76271742,"white",2.88,1.015625
"182","ASVE","NWMHRC",2016,30,4,"Asclepias verticillata","Whorled Milkweed",603,0.2032,122.5296,53,"30",0.44,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"183","ASVE","SWMREC",2016,35,3,"Asclepias verticillata","Whorled Milkweed",185,0.2032,37.592,52,"50",0.36,"late",0.098319303,86.76271742,"white",2.88,1.015625
"184","ASVE","CRC",2016,32,2,"Asclepias verticillata","Whorled Milkweed",3625.2,0.2032,736.64064,80,"80",0.5,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"185","ASVE","CRC",2016,30,3,"Asclepias verticillata","Whorled Milkweed",3757.6,0.2032,763.54432,84,"65",0.5,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"186","ASVE","CRC",2016,29,3,"Asclepias verticillata","Whorled Milkweed",1713.6,0.2032,348.20352,64,"80",0.5,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"187","ASVE","CRC",2016,32,1,"Asclepias verticillata","Whorled Milkweed",1441.6,0.2032,292.93312,75,"60",0.5,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"188","ASVE","SWMREC",2016,33,3,"Asclepias verticillata","Whorled Milkweed",1081.6,0.2032,219.78112,56,"65",0.36,"late",0.098319303,86.76271742,"white",2.88,1.015625
"189","ASVE","SWMREC",2016,33,2,"Asclepias verticillata","Whorled Milkweed",873.6,0.2032,177.51552,52,"70",0.36,"late",0.098319303,86.76271742,"white",2.88,1.015625
"190","ASVE","NWMHRC",2016,31,1,"Asclepias verticillata","Whorled Milkweed",340.4,0.2032,69.16928,66,"35",0.44,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"191","ASVE","SWMREC",2015,33,2,"Asclepias verticillata","Whorled Milkweed",394.4,0.2032,80.14208,62,"35",0.36,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"192","ASVE","NWMHRC",2015,35,4,"Asclepias verticillata","Whorled Milkweed",700,0.2032,142.24,60,"75",0.44,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"193","ASVE","CRC",2015,33,1,"Asclepias verticillata","Whorled Milkweed",5548.8,0.2032,1127.51616,75,"100",0.5,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"194","ASVE","SWMREC",2016,34,1,"Asclepias verticillata","Whorled Milkweed",338.4,0.2032,68.76288,66,"35",0.36,"late",0.098319303,86.76271742,"white",2.88,1.015625
"195","ASVE","CRC",2015,32,4,"Asclepias verticillata","Whorled Milkweed",1078,0.2032,219.0496,67,"55",0.5,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"196","ASVE","CRC",2015,32,3,"Asclepias verticillata","Whorled Milkweed",2171.4,0.2032,441.22848,64,"70",0.5,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"197","ASVE","CRC",2016,30,1,"Asclepias verticillata","Whorled Milkweed",3434.2,0.2032,697.82944,68,"45",0.5,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"198","ASVE","SWMREC",2015,33,3,"Asclepias verticillata","Whorled Milkweed",92.8,0.2032,18.85696,44,"30",0.36,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"199","ASVE","NWMHRC",2015,34,1,"Asclepias verticillata","Whorled Milkweed",700.8,0.2032,142.40256,53,"60",0.44,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"200","ASVE","SWMREC",2015,34,2,"Asclepias verticillata","Whorled Milkweed",301.6,0.2032,61.28512,63,"35",0.36,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"201","ASVE","CRC",2016,29,2,"Asclepias verticillata","Whorled Milkweed",1584,0.2032,321.8688,46,"50",0.5,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"202","ASVE","SWMREC",2015,34,4,"Asclepias verticillata","Whorled Milkweed",19,0.2032,3.8608,68,"25",0.36,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"203","ASVE","SWMREC",2015,32,3,"Asclepias verticillata","Whorled Milkweed",196,0.2032,39.8272,43,"30",0.36,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"204","ASVE","CRC",2016,29,4,"Asclepias verticillata","Whorled Milkweed",504,0.2032,102.4128,57,"35",0.5,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"205","ASVE","NWMHRC",2016,29,4,"Asclepias verticillata","Whorled Milkweed",180,0.2032,36.576,50,"30",0.44,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"206","ASVE","SWMREC",2016,33,1,"Asclepias verticillata","Whorled Milkweed",488.8,0.2032,99.32416,66,"55",0.36,"late",0.098319303,86.76271742,"white",2.88,1.015625
"207","ASVE","SWMREC",2015,32,2,"Asclepias verticillata","Whorled Milkweed",224,0.2032,45.5168,61,"35",0.36,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"208","ASVE","NWMHRC",2015,35,3,"Asclepias verticillata","Whorled Milkweed",1100,0.2032,223.52,65,"70",0.44,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"209","ASVE","NWMHRC",2015,34,2,"Asclepias verticillata","Whorled Milkweed",614.4,0.2032,124.84608,44.5,"25",0.44,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"210","ASVE","SWMREC",2016,34,4,"Asclepias verticillata","Whorled Milkweed",3080,0.2032,625.856,73,"60",0.36,"late",0.098319303,86.76271742,"white",2.88,1.015625
"211","ASVE","NWMHRC",2015,33,4,"Asclepias verticillata","Whorled Milkweed",1861.2,0.2032,378.19584,44.5,"75",0.44,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"212","ASVE","CRC",2016,30,2,"Asclepias verticillata","Whorled Milkweed",4666.2,0.2032,948.17184,71,"70",0.5,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"213","ASVE","CRC",2016,32,4,"Asclepias verticillata","Whorled Milkweed",1420.4,0.2032,288.62528,62,"50",0.5,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"214","ASVE","NWMHRC",2015,33,1,"Asclepias verticillata","Whorled Milkweed",1043.4,0.2032,212.01888,43,"50",0.44,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"215","ASVE","SWMREC",2016,35,4,"Asclepias verticillata","Whorled Milkweed",1737.2,0.2032,352.99904,78,"60",0.36,"late",0.098319303,86.76271742,"white",2.88,1.015625
"216","ASVE","NWMHRC",2016,31,4,"Asclepias verticillata","Whorled Milkweed",627,0.2032,127.4064,62,"50",0.44,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"217","ASVE","CRC",2015,33,2,"Asclepias verticillata","Whorled Milkweed",2169.6,0.2032,440.86272,67,"55",0.5,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"218","ASVE","SWMREC",2015,34,3,"Asclepias verticillata","Whorled Milkweed",40,0.2032,8.128,51,"20",0.36,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"219","ASVE","NWMHRC",2016,30,2,"Asclepias verticillata","Whorled Milkweed",272,0.2032,55.2704,56,"15",0.44,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"220","ASVE","NWMHRC",2015,34,4,"Asclepias verticillata","Whorled Milkweed",902.4,0.2032,183.36768,54,"60",0.44,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"221","ASVE","SWMREC",2016,33,4,"Asclepias verticillata","Whorled Milkweed",1976,0.2032,401.5232,69.5,"60",0.36,"late",0.098319303,86.76271742,"white",2.88,1.015625
"222","ASVE","SWMREC",2016,35,2,"Asclepias verticillata","Whorled Milkweed",473,0.2032,96.1136,56,"60",0.36,"late",0.098319303,86.76271742,"white",2.88,1.015625
"223","ASVE","NWMHRC",2015,33,3,"Asclepias verticillata","Whorled Milkweed",263.2,0.2032,53.48224,60.5,"70",0.44,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"224","ASVE","NWMHRC",2015,35,1,"Asclepias verticillata","Whorled Milkweed",190,0.2032,38.608,55,"65",0.44,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"225","ASVE","NWMHRC",2015,34,3,"Asclepias verticillata","Whorled Milkweed",921.6,0.2032,187.26912,61.5,"85",0.44,"middle",0.098319303,86.76271742,"white",2.88,1.015625
"226","CARO2","SWMREC",2015,28,3,"Campanula rotundifolia","Harebell",13,3.3468,43.5084,42,"10",1.96,"early",0.143279075,296.4942935,"purple",813.8666667,0.06875
"227","CARO2","NWMHRC",2016,28,4,"Campanula rotundifolia","Harebell",100,3.3468,334.68,56,"15",1.98,"early",0.143279075,296.4942935,"purple",813.8666667,0.06875
"228","CARO2","NWMHRC",2016,29,1,"Campanula rotundifolia","Harebell",33,3.3468,110.4444,54,"5",1.98,"early",0.143279075,296.4942935,"purple",813.8666667,0.06875
"229","CARO2","CRC",2015,31,2,"Campanula rotundifolia","Harebell",8,3.3468,26.7744,33,"18",1.44,"middle",0.143279075,296.4942935,"purple",813.8666667,0.06875
"230","CARO2","CRC",2015,32,2,"Campanula rotundifolia","Harebell",5,3.3468,16.734,29,"10",1.44,"middle",0.143279075,296.4942935,"purple",813.8666667,0.06875
"231","CARO2","NWMHRC",2016,27,2,"Campanula rotundifolia","Harebell",6,3.3468,20.0808,59.5,"5",1.98,"early",0.143279075,296.4942935,"purple",813.8666667,0.06875
"232","CARO2","SWMREC",2016,28,3,"Campanula rotundifolia","Harebell",7,3.3468,23.4276,29.5,"10",1.96,"middle",0.143279075,296.4942935,"purple",813.8666667,0.06875
"233","CARO2","SWMREC",2015,26,3,"Campanula rotundifolia","Harebell",11,3.3468,36.8148,36,"20",1.96,"early",0.143279075,296.4942935,"purple",813.8666667,0.06875
"234","CARO2","SWMREC",2015,27,3,"Campanula rotundifolia","Harebell",12,3.3468,40.1616,53,"15",1.96,"early",0.143279075,296.4942935,"purple",813.8666667,0.06875
"235","CARO2","NWMHRC",2016,28,2,"Campanula rotundifolia","Harebell",39,3.3468,130.5252,50,"5",1.98,"early",0.143279075,296.4942935,"purple",813.8666667,0.06875
"236","CARO2","NWMHRC",2015,29,4,"Campanula rotundifolia","Harebell",21,3.3468,70.2828,48,"15",1.98,"early",0.143279075,296.4942935,"purple",813.8666667,0.06875
"237","CARO2","SWMREC",2016,30,4,"Campanula rotundifolia","Harebell",9,3.3468,30.1212,15,"5",1.96,"middle",0.143279075,296.4942935,"purple",813.8666667,0.06875
"238","CARO2","NWMHRC",2016,27,4,"Campanula rotundifolia","Harebell",31,3.3468,103.7508,57,"10",1.98,"early",0.143279075,296.4942935,"purple",813.8666667,0.06875
"239","CARO2","NWMHRC",2016,28,1,"Campanula rotundifolia","Harebell",32,3.3468,107.0976,56.5,"10",1.98,"early",0.143279075,296.4942935,"purple",813.8666667,0.06875
"240","CARO2","NWMHRC",2016,29,2,"Campanula rotundifolia","Harebell",28,3.3468,93.7104,48,"10",1.98,"early",0.143279075,296.4942935,"purple",813.8666667,0.06875
"241","CARO2","NWMHRC",2016,29,4,"Campanula rotundifolia","Harebell",48,3.3468,160.6464,51,"10",1.98,"early",0.143279075,296.4942935,"purple",813.8666667,0.06875
"242","CARO2","NWMHRC",2016,27,1,"Campanula rotundifolia","Harebell",8,3.3468,26.7744,58.5,"5",1.98,"early",0.143279075,296.4942935,"purple",813.8666667,0.06875
"243","CARO2","CRC",2016,30,1,"Campanula rotundifolia","Harebell",2,3.3468,6.6936,23.5,"5",1.44,"middle",0.143279075,296.4942935,"purple",813.8666667,0.06875
"244","CARO2","NWMHRC",2015,29,1,"Campanula rotundifolia","Harebell",5,3.3468,16.734,45,"5",1.98,"early",0.143279075,296.4942935,"purple",813.8666667,0.06875
"245","CARO2","SWMREC",2016,30,3,"Campanula rotundifolia","Harebell",5,3.3468,16.734,23,"15",1.96,"middle",0.143279075,296.4942935,"purple",813.8666667,0.06875
"246","CARO2","NWMHRC",2015,27,4,"Campanula rotundifolia","Harebell",29,3.3468,97.0572,53,"10",1.98,"early",0.143279075,296.4942935,"purple",813.8666667,0.06875
"247","CARO2","CRC",2016,29,2,"Campanula rotundifolia","Harebell",33,3.3468,110.4444,45,"15",1.44,"middle",0.143279075,296.4942935,"purple",813.8666667,0.06875
"248","CARO2","SWMREC",2016,30,1,"Campanula rotundifolia","Harebell",12,3.3468,40.1616,37,"10",1.96,"middle",0.143279075,296.4942935,"purple",813.8666667,0.06875
"249","CARO2","NWMHRC",2015,28,4,"Campanula rotundifolia","Harebell",18,3.3468,60.2424,43,"10",1.98,"early",0.143279075,296.4942935,"purple",813.8666667,0.06875
"250","CARO2","SWMREC",2016,29,1,"Campanula rotundifolia","Harebell",36,3.3468,120.4848,47,"10",1.96,"middle",0.143279075,296.4942935,"purple",813.8666667,0.06875
"251","CARO2","CRC",2016,30,2,"Campanula rotundifolia","Harebell",66,3.3468,220.8888,43,"15",1.44,"middle",0.143279075,296.4942935,"purple",813.8666667,0.06875
"252","CARO2","SWMREC",2016,29,3,"Campanula rotundifolia","Harebell",7,3.3468,23.4276,29,"10",1.96,"middle",0.143279075,296.4942935,"purple",813.8666667,0.06875
"253","CARO2","CRC",2015,33,2,"Campanula rotundifolia","Harebell",10,3.3468,33.468,34,"15",1.44,"middle",0.143279075,296.4942935,"purple",813.8666667,0.06875
"254","CESTM","NWMHRC",2016,29,1,"Centaurea stoebe micranthos","Spotted KNApweed",6,2.9468,17.6808,59,"5",1.98,"middle",0.225366104,332.8103032,"purple",2184,0
"255","CESTM","CRC",2016,33,3,"Centaurea stoebe micranthos","Spotted KNApweed",24,2.9468,70.7232,95,"50",2.58,"late",0.225366104,332.8103032,"purple",2184,0
"256","CESTM","NWMHRC",2015,31,3,"Centaurea stoebe micranthos","Spotted KNApweed",125,2.9468,368.35,154,"100",1.98,"middle",0.225366104,332.8103032,"purple",2184,0
"257","CESTM","CRC",2016,34,2,"Centaurea stoebe micranthos","Spotted KNApweed",48,2.9468,141.4464,69,"65",2.58,"late",0.225366104,332.8103032,"purple",2184,0
"258","CESTM","CRC",2016,33,1,"Centaurea stoebe micranthos","Spotted KNApweed",93,2.9468,274.0524,49,"50",2.58,"late",0.225366104,332.8103032,"purple",2184,0
"259","CESTM","NWMHRC",2015,33,3,"Centaurea stoebe micranthos","Spotted KNApweed",204,2.9468,601.1472,143,"100",1.98,"middle",0.225366104,332.8103032,"purple",2184,0
"260","CESTM","CRC",2016,34,1,"Centaurea stoebe micranthos","Spotted KNApweed",118,2.9468,347.7224,53.5,"65",2.58,"late",0.225366104,332.8103032,"purple",2184,0
"261","CESTM","NWMHRC",2016,29,2,"Centaurea stoebe micranthos","Spotted KNApweed",42,2.9468,123.7656,96.5,"15",1.98,"middle",0.225366104,332.8103032,"purple",2184,0
"262","CESTM","SWMREC",2015,33,3,"Centaurea stoebe micranthos","Spotted KNApweed",22,2.9468,64.8296,52,"40",1.3,"middle",0.225366104,332.8103032,"purple",2184,0
"263","CESTM","CRC",2016,34,4,"Centaurea stoebe micranthos","Spotted KNApweed",97,2.9468,285.8396,58,"55",2.58,"late",0.225366104,332.8103032,"purple",2184,0
"264","CESTM","SWMREC",2015,33,1,"Centaurea stoebe micranthos","Spotted KNApweed",23,2.9468,67.7764,66,"60",1.3,"middle",0.225366104,332.8103032,"purple",2184,0
"265","CESTM","SWMREC",2016,30,4,"Centaurea stoebe micranthos","Spotted KNApweed",182,2.9468,536.3176,109,"90",1.3,"middle",0.225366104,332.8103032,"purple",2184,0
"266","CESTM","CRC",2016,34,3,"Centaurea stoebe micranthos","Spotted KNApweed",55,2.9468,162.074,105,"60",2.58,"late",0.225366104,332.8103032,"purple",2184,0
"267","CESTM","CRC",2016,35,1,"Centaurea stoebe micranthos","Spotted KNApweed",79,2.9468,232.7972,48,"55",2.58,"late",0.225366104,332.8103032,"purple",2184,0
"268","CESTM","CRC",2016,33,4,"Centaurea stoebe micranthos","Spotted KNApweed",53,2.9468,156.1804,57,"40",2.58,"late",0.225366104,332.8103032,"purple",2184,0
"269","CESTM","NWMHRC",2016,31,3,"Centaurea stoebe micranthos","Spotted KNApweed",216,2.9468,636.5088,145,"85",1.98,"middle",0.225366104,332.8103032,"purple",2184,0
"270","CESTM","SWMREC",2015,34,1,"Centaurea stoebe micranthos","Spotted KNApweed",21,2.9468,61.8828,63,"60",1.3,"middle",0.225366104,332.8103032,"purple",2184,0
"271","CESTM","SWMREC",2016,31,1,"Centaurea stoebe micranthos","Spotted KNApweed",326,2.9468,960.6568,103,"100",1.3,"middle",0.225366104,332.8103032,"purple",2184,0
"272","CESTM","NWMHRC",2016,30,3,"Centaurea stoebe micranthos","Spotted KNApweed",78,2.9468,229.8504,141,"70",1.98,"middle",0.225366104,332.8103032,"purple",2184,0
"273","CESTM","SWMREC",2015,34,4,"Centaurea stoebe micranthos","Spotted KNApweed",8,2.9468,23.5744,55,"65",1.3,"middle",0.225366104,332.8103032,"purple",2184,0
"274","CESTM","CRC",2016,33,2,"Centaurea stoebe micranthos","Spotted KNApweed",33,2.9468,97.2444,70,"70",2.58,"late",0.225366104,332.8103032,"purple",2184,0
"275","CESTM","CRC",2016,35,3,"Centaurea stoebe micranthos","Spotted KNApweed",64,2.9468,188.5952,104,"40",2.58,"late",0.225366104,332.8103032,"purple",2184,0
"276","CESTM","CRC",2015,34,1,"Centaurea stoebe micranthos","Spotted KNApweed",88,2.9468,259.3184,46,"65",2.58,"late",0.225366104,332.8103032,"purple",2184,0
"277","CESTM","SWMREC",2015,32,2,"Centaurea stoebe micranthos","Spotted KNApweed",20,2.9468,58.936,57,"25",1.3,"middle",0.225366104,332.8103032,"purple",2184,0
"278","CESTM","NWMHRC",2015,32,2,"Centaurea stoebe micranthos","Spotted KNApweed",36,2.9468,106.0848,78,"35",1.98,"middle",0.225366104,332.8103032,"purple",2184,0
"279","CESTM","SWMREC",2016,30,1,"Centaurea stoebe micranthos","Spotted KNApweed",524,2.9468,1544.1232,107,"100",1.3,"middle",0.225366104,332.8103032,"purple",2184,0
"280","CESTM","NWMHRC",2016,31,1,"Centaurea stoebe micranthos","Spotted KNApweed",7,2.9468,20.6276,54,"5",1.98,"middle",0.225366104,332.8103032,"purple",2184,0
"281","CESTM","NWMHRC",2015,33,1,"Centaurea stoebe micranthos","Spotted KNApweed",20,2.9468,58.936,82,"70",1.98,"middle",0.225366104,332.8103032,"purple",2184,0
"282","CESTM","CRC",2015,35,4,"Centaurea stoebe micranthos","Spotted KNApweed",107,2.9468,315.3076,40,"80",2.58,"late",0.225366104,332.8103032,"purple",2184,0
"283","CESTM","SWMREC",2015,32,3,"Centaurea stoebe micranthos","Spotted KNApweed",14,2.9468,41.2552,59,"30",1.3,"middle",0.225366104,332.8103032,"purple",2184,0
"284","CESTM","CRC",2015,34,2,"Centaurea stoebe micranthos","Spotted KNApweed",90,2.9468,265.212,43,"70",2.58,"late",0.225366104,332.8103032,"purple",2184,0
